health_status,transportation_mode,extracurricular_activities,class_time,subject_difficulty,previous_attendance,study_hours,sleep_hours,previous_grades,distance,previous_absence_count,attendance_status
Fair,Walking,No,Morning,Hard,0.41370846943377737,0.45571376184034823,0.34419222836513685,0.33739111306449077,0.3697437621615951,0.05039485563136557,Absent
Fair,Walking,No,Morning,Hard,0.6675405487831342,0.5846395920599248,0.3373910369518264,0.9923241709655917,0.38652713025898733,0.502226220897365,Present
Fair,Car,No,Evening,Medium,0.583217588842631,0.5181890042558894,0.43622781149145073,0.9767276476573808,0.6919757460667193,0.3849501228647853,Absent
Poor,Bicycle,Yes,Evening,Easy,0.722063325953533,0.5353453647621204,0.40490058851522137,0.3857145786715198,0.8362923731463988,0.031229142065917093,Absent
Poor,Car,Yes,Afternoon,Medium,0.4018206368702751,0.47418222943901267,0.34180712049395506,0.6910610282341185,0.7096390630983838,0.4047228026607408,Absent
Good,Bicycle,Yes,Afternoon,Medium,0.7926567951405198,0.49102157836647453,0.277264777251704,0.8602468329046365,0.7736447837003896,0.01789492763972767,Present
Poor,Bicycle,No,Afternoon,Easy,0.5203271223784769,0.49687698956813536,0.33392196230418353,0.974212383203607,0.1286829498625621,0.23304886374051448,Absent
Fair,Bus,Yes,Afternoon,Hard,0.08198224291117921,0.4301873380721012,0.37834035521252724,0.3361625066659485,0.02383594738482662,0.3279326432903557,Absent
Good,Bus,Yes,Afternoon,Medium,0.5686285352902957,0.36555227912475474,0.3107755439479241,0.8008790478261251,0.21320246425332207,0.2406460914858687,Present
Good,Bicycle,Yes,Morning,Hard,0.8131484108524042,0.6196646054978955,0.3104215011321981,0.9185962949463499,0.5278832923411227,0.0753773040118664,Present
Good,Car,No,Afternoon,Hard,0.8461008110884276,0.4473145453267787,0.3504842671873275,0.5218736179422989,0.0466626233513142,0.03507040551778559,Present
Fair,Walking,Yes,Afternoon,Medium,0.43213319636324216,0.3221905214167286,0.23329561272702115,0.8446860448416027,0.10944576524913732,0.3657845573345809,Absent
Good,Car,No,Evening,Hard,0.32686403440191286,0.4143426566857493,0.34361183626636943,0.2442807768904543,0.00978363946221361,0.12728874559449402,Present
Poor,Bicycle,Yes,Afternoon,Medium,0.42588697112574037,0.4073336744778137,0.37369948755034416,0.6503123491033447,0.2632023273589601,0.5004073494165018,Present
Fair,Bus,No,Afternoon,Easy,0.7379348332574216,0.45024996961292907,0.35504586645429287,0.2083430231541564,0.09057904147804807,0.06357718097462187,Absent
Poor,Bus,No,Evening,Medium,0.4406995320714088,0.4116578512012464,0.34997346863010925,0.9523993499956829,0.2910495338930479,0.5999185912487758,Absent
Good,Car,No,Afternoon,Medium,0.40952386424447035,0.4997265567658873,0.3041941679064283,0.2592401958481344,0.2776527771160858,0.07835262605734858,Absent
Good,Car,Yes,Morning,Medium,0.44270305177869373,0.22445621026892904,0.3183051099773203,0.7978365826523712,0.5052088916535465,0.0957196989444577,Present
Good,Walking,No,Afternoon,Easy,0.49316842088876317,0.6145824925076488,0.34530672765513776,0.7201618231648383,0.8142977253887526,0.16967785470503874,Present
Fair,Bus,Yes,Afternoon,Easy,0.18558077623352112,0.3252544346041788,0.2722918307610229,0.9308700010005301,0.3881596055142429,0.396967174822255,Present
Good,Bicycle,Yes,Afternoon,Easy,0.8477244759461295,0.6935406206388468,0.34050041540112946,0.5595362914558847,0.6202892319931789,0.21256703436868346,Present
Good,Bicycle,No,Morning,Medium,0.7624636714896021,0.45980991550474665,0.3643478316049339,0.8258312300081578,0.8731377645846281,0.7756748246146359,Absent
Fair,Walking,Yes,Evening,Hard,0.1897646051229049,0.5328166053957333,0.2969582882094927,0.11575328161706054,0.022180074301233043,0.06414559816954213,Absent
Good,Car,Yes,Morning,Easy,0.5664105347156728,0.35622626775956756,0.2362496306264032,0.6845271430941968,0.470067964663542,0.06295662460059737,Present
Poor,Bicycle,No,Evening,Easy,0.3867784182632958,0.3660688812861841,0.38079686117817785,0.7831843495740765,0.03225454153316272,0.10078354873322165,Present
Fair,Walking,Yes,Morning,Hard,0.5294887370023533,0.5127686294516429,0.34694967569047097,0.9141431447096409,0.6726254802820022,0.20585378371566834,Absent
Fair,Bicycle,Yes,Afternoon,Hard,0.22846505578729256,0.5591400367762804,0.3092684745592985,0.25550242478755514,0.4930856121295098,0.4296415863701352,Absent
Poor,Bus,No,Afternoon,Easy,0.7259539622660135,0.44022680772012984,0.3425314116051651,0.5411476292291496,0.27472757960373195,0.14453871213167982,Absent
Poor,Walking,No,Morning,Hard,0.5467962240152019,0.3810985702317526,0.3271469354284422,0.3125378743570427,0.021524730612384708,0.28442371330541516,Absent
Good,Walking,No,Afternoon,Medium,0.2387227494453461,0.4181989882622798,0.3889994264844894,0.9159765708580968,0.0021640748303271306,0.2537147563451542,Present
Poor,Car,No,Morning,Easy,0.5360326738799328,0.35710192826275805,0.2313955486678091,0.9608953336321212,0.019617337728019157,0.05004555109762733,Present
Fair,Bus,Yes,Evening,Easy,0.49593550633333305,0.2721647371197676,0.37003509737727885,0.6729525207075507,0.04114587331676616,0.35800941713843115,Absent
Fair,Walking,Yes,Evening,Easy,0.2778550266153792,0.39608378845572406,0.2934071345792057,0.2821693232373651,0.26431959344420036,0.3298704428360929,Absent
Poor,Car,No,Afternoon,Easy,0.44379443659233186,0.2996561096500497,0.30077995117019846,0.9167066059697817,0.17818127034302406,0.03411353790994167,Present
Fair,Car,Yes,Afternoon,Medium,0.7581057135611879,0.5796665201675018,0.3344697639465807,0.33445531975100634,0.008946065086364067,0.5541179006170094,Absent
Poor,Car,Yes,Evening,Easy,0.5097139600271757,0.2903124920616014,0.3707877243326035,0.7962382871413152,0.028217528223229246,0.20548675723647594,Absent
Fair,Bus,Yes,Afternoon,Hard,0.7597153238386332,0.5471585082569894,0.3736393707234805,0.7708366757868529,0.2743184939943233,0.2287240216909416,Present
Good,Car,No,Morning,Medium,0.6839238064219414,0.4253737296774833,0.3019034943071037,0.38399890335293985,0.10904552652783381,0.16477883765933518,Present
Good,Walking,Yes,Morning,Easy,0.31425080893572765,0.470314019723605,0.3131092452904299,0.9436005328092898,0.057402039209968184,0.29806597490898773,Present
Fair,Bus,Yes,Morning,Medium,0.5279532272164745,0.2058141340620594,0.39413974844194904,0.8762332608620207,0.011445855852452417,0.12591864488791463,Present
Good,Bicycle,No,Evening,Hard,0.5775323201852529,0.539025532751199,0.38190062636579813,0.9242656439502934,0.09728637628730472,0.5131025321629363,Present
Good,Bicycle,Yes,Afternoon,Medium,0.18499051839285865,0.32381753283411513,0.3061080074648105,0.5435127266408479,0.7696128273892257,0.3804479675330365,Present
Good,Car,Yes,Morning,Hard,0.6073328590029724,0.6091094272732478,0.312395612627306,0.5510206329422157,0.0252044278554036,0.1178471699155551,Present
Poor,Car,No,Afternoon,Medium,0.44453579531688464,0.3146504519938659,0.3078705353612922,0.7728363891779614,0.18657777678333165,0.6883088587357726,Absent
Poor,Bus,No,Afternoon,Easy,0.5403251488418125,0.5443670319166238,0.38154596691834536,0.7784964150308558,0.025400763877903142,0.23042830313911677,Present
Poor,Car,No,Evening,Medium,0.6720191491269566,0.40348075404998324,0.3349656907475675,0.7566641564461304,0.6291022548873493,0.09831995858804028,Absent
Fair,Bus,Yes,Morning,Medium,0.7344052865789173,0.395866279519083,0.3098310127015659,0.6875117813231375,0.13300203072686437,0.517692104139067,Present
Fair,Car,No,Evening,Hard,0.545444859474306,0.3822508116225717,0.3974567552556715,0.44015656872526043,0.020476875707659506,0.6222468308420336,Absent
Poor,Walking,Yes,Morning,Hard,0.5257674734686666,0.36822391059826043,0.38686905488144574,0.781678660403574,0.037761120867288056,0.23807330144869274,Absent
Good,Car,Yes,Evening,Hard,0.83825510209097,0.44805867584277126,0.39570374907623024,0.8646048302832946,0.27788142650513165,0.14675133564880077,Present
Poor,Car,No,Evening,Easy,0.5065035723186476,0.2874345032199415,0.3239706405763265,0.051125433628882236,0.12081325238283196,0.008143144387526648,Absent
Poor,Car,No,Morning,Hard,0.8547584931604719,0.42320946379285374,0.41185412039963715,0.41426294596163254,0.7176477969291714,0.6062825864904225,Present
Good,Bus,Yes,Evening,Hard,0.8397740574022773,0.2836957349715398,0.3150151971667843,0.6331709276394847,0.4147066051121171,0.026156237382518207,Present
Poor,Bicycle,Yes,Morning,Hard,0.4084527345614558,0.45519642593318277,0.28797535072466546,0.6567592021193741,0.028578139741470495,0.28234255640842787,Present
Good,Bus,No,Evening,Hard,0.3237109784718368,0.24098581693197021,0.26461117174261695,0.9907623052448704,0.24230345710834192,0.2995282694560894,Present
Good,Bicycle,No,Afternoon,Easy,0.44628245494997243,0.2034444108523495,0.2721529301385264,0.90693328120024,0.7563820848428182,0.2953652781606211,Present
Fair,Bus,Yes,Evening,Medium,0.4336201838707415,0.4683212404001069,0.30223597515473355,0.8834109236078275,0.19878873311070988,0.04885155728890609,Absent
Good,Walking,No,Morning,Easy,0.5360639846176873,0.36121242181375307,0.30722664718751297,0.7548355573475171,0.28366266714963456,0.12480396705657912,Present
Fair,Bus,Yes,Afternoon,Medium,0.4155160286259241,0.323841213496378,0.34086039687642006,0.4492948370838685,0.8987542023306755,0.013785341923429223,Absent
Fair,Bicycle,No,Morning,Medium,0.08091468371884289,0.5667256841749534,0.36036445075508466,0.6891609216864175,0.6636103146460286,0.11146061514117245,Absent
Good,Bus,Yes,Afternoon,Easy,0.687136823125997,0.2955163686096929,0.34863240932400275,0.8729457210761689,0.38010692682242,0.20314930735783407,Present
Fair,Bus,No,Afternoon,Medium,0.4435910003730223,0.4072252048237916,0.34985233349412004,0.8525889111170054,0.5581209991725462,0.3145759024559361,Absent
Fair,Car,Yes,Morning,Hard,0.7643679041873658,0.533932658948,0.3582394552953824,0.6459917435952472,0.6498371449783016,0.2473685229341117,Present
Good,Bus,No,Evening,Medium,0.257958617046352,0.3292447714705894,0.2332285020143097,0.4805261849283678,0.5568977277212084,0.06960254033971726,Absent
Poor,Car,Yes,Afternoon,Medium,0.6445113257990099,0.5318197067234025,0.4771524167634311,0.3756252866472747,0.6681485194055848,0.03972744154703034,Absent
Fair,Bus,No,Morning,Hard,0.6433303766253636,0.40438287994604283,0.30360029891171936,0.701449128309613,0.057413695931085314,0.3747784550130859,Absent
Fair,Bicycle,No,Morning,Hard,0.7014772680975129,0.4964769894302446,0.3444014184152745,0.8843911157043273,0.38846499532212725,0.49305377743036066,Present
Poor,Car,No,Morning,Medium,0.15093542708670377,0.5582116751303567,0.3378411508049097,0.8245214096978555,0.23199288777157043,0.04574336712652138,Absent
Fair,Car,Yes,Afternoon,Hard,0.305247971353613,0.5455434483915326,0.3545996743418248,0.9371162922619356,0.10760765128921365,0.16664991834376391,Absent
Poor,Bicycle,Yes,Afternoon,Easy,0.2853101407431133,0.3001905372230965,0.3976019682987163,0.7258850712304546,0.36865632036430324,0.5479025402597013,Present
Fair,Car,No,Evening,Hard,0.5371890037835607,0.5086380711205838,0.4019084600572851,0.8650123227014977,0.05172768001654466,0.14309346528140746,Present
Good,Walking,No,Morning,Hard,0.5307822959490505,0.30933514548457075,0.29128980908235497,0.9484835374891036,0.39412070821597806,0.5456002220049315,Present
Fair,Walking,No,Afternoon,Easy,0.30052629425707067,0.4291202755138033,0.27804444158161307,0.631773532000406,0.09419855557503198,0.039836814941998734,Absent
Fair,Bus,Yes,Morning,Medium,0.8653478393927762,0.5681492457418016,0.40713681836398885,0.9849198053678188,0.8503042782033002,0.24316854659811102,Present
Good,Walking,No,Evening,Easy,0.5254481654466656,0.4518218950445412,0.3446676018161492,0.9596075720582239,0.33493869321105096,0.6732985198503993,Present
Good,Car,No,Morning,Medium,0.7947724420046792,0.4349923715249393,0.315110192188802,0.8912847042143951,0.007130142608678256,0.10845275515877037,Present
Fair,Bus,Yes,Evening,Medium,0.9454253794368311,0.40945275675884685,0.32793759355103985,0.5780338301969401,0.282109836014147,0.04662702302277627,Present
Fair,Bus,Yes,Afternoon,Easy,0.83074749216834,0.33048506419231277,0.32019533946615314,0.8473449980735938,0.03695494648863315,0.15828895265358472,Present
Fair,Walking,No,Morning,Easy,0.866272666119163,0.3642172066558733,0.2931485319423652,0.7609248997200927,0.5648707413354677,0.02439634944139671,Present
Good,Bicycle,No,Evening,Medium,0.7994397400295582,0.2245715147177501,0.4349703760251255,0.42123005170370287,0.808392278536152,0.19139665724118496,Present
Poor,Bicycle,Yes,Morning,Hard,0.4977491302845803,0.4030476413920629,0.31927311677410186,0.8118018364000562,0.7106931572954994,0.15551049846776172,Absent
Good,Bicycle,No,Afternoon,Easy,0.8073988101725244,0.3718835957535443,0.3271018000165849,0.7778491123404405,0.11120711137524632,0.3958238333248816,Present
Poor,Car,No,Evening,Easy,0.42554843886552884,0.2866578981707377,0.33513227642698323,0.3909536168737497,0.41236786798456626,0.4033004672873163,Absent
Good,Walking,Yes,Evening,Medium,0.38493073051839427,0.4457213063692514,0.28733002629804444,0.9021334628251317,0.8112631491680155,0.050636711020328795,Present
Good,Walking,Yes,Morning,Medium,0.5183301460275765,0.138186680130772,0.2588561546094223,0.5886635247239697,0.5423652070429836,0.10739768936030628,Present
Poor,Bus,No,Morning,Medium,0.5691708252946497,0.4685290084710968,0.2866012288735834,0.7010241678879024,0.43092083274993737,0.1050105356244815,Present
Fair,Walking,No,Morning,Easy,0.40449350625465286,0.41293680067038185,0.26817608567038254,0.9054849214209789,0.3499272761458026,0.1496702096124211,Absent
Good,Bus,No,Afternoon,Hard,0.19030549187569126,0.35008610485296343,0.41186058223514266,0.7058046801150007,0.8067014840040947,0.36135720667721544,Absent
Good,Bicycle,No,Afternoon,Easy,0.7185541092582406,0.4880065962957343,0.3490676417290143,0.8629885082335609,0.3713043667603504,0.3161362489772038,Present
Poor,Walking,Yes,Evening,Easy,0.4483473737632179,0.5871074482308114,0.36290715180012817,0.11882343443877844,0.39192897287146633,0.49372240468845335,Absent
Poor,Bus,Yes,Morning,Medium,0.5972362592135652,0.29015907820374476,0.27683227500848406,0.2861268589424212,0.06085228755729662,0.10710672466250352,Absent
Fair,Bus,No,Afternoon,Hard,0.33907912897112746,0.5805574432686815,0.24723876439052836,0.6181051994427103,0.8013303509912354,0.881108701724636,Absent
Good,Car,No,Morning,Medium,0.749549858832158,0.42800453426974044,0.36049400235952095,0.8609182674318867,0.3283424144705432,0.23559525460629466,Present
Poor,Walking,No,Afternoon,Hard,0.6659165889926362,0.4308292063638821,0.3979648799682403,0.6572233677742799,0.3589940336240342,0.18536645901768034,Present
Good,Bicycle,Yes,Evening,Medium,0.3150866350528642,0.21597336152044316,0.40234720731934903,0.9563377416802146,0.022736647834856082,0.29365936278942467,Present
Good,Bicycle,No,Evening,Hard,0.1967713379644367,0.4031759456581451,0.3074348567828168,0.5575567451917017,0.24129277398942592,0.19420939375977903,Absent
Fair,Bus,Yes,Morning,Hard,0.9167480566235157,0.3369154449209144,0.2946280227593906,0.7190243978071621,0.035995892160029574,0.2958480367763036,Absent
Poor,Bicycle,Yes,Afternoon,Hard,0.4946588038166652,0.3297088561960433,0.3001503205789534,0.7760872134208702,0.3605033656599223,0.01747967136428035,Absent
Good,Walking,Yes,Evening,Hard,0.21993106594210404,0.5349179048888706,0.3339957631870019,0.9574903482957331,0.6988267836285693,0.20864399595584515,Absent
Good,Bus,No,Afternoon,Easy,0.2825030436067891,0.442243497290144,0.34944094551318566,0.37236170400730073,0.3997682568066759,0.06476353327403908,Present
Poor,Bus,No,Evening,Hard,0.8480354280584896,0.2790801288760394,0.3258703712324355,0.5069286177758686,0.14814699918563115,0.45458064417031063,Absent
Poor,Walking,No,Afternoon,Medium,0.38062090981448826,0.3709546083772211,0.28611913215685475,0.9972158450125689,0.037862633628993045,0.20310340585405887,Present
Good,Car,Yes,Evening,Hard,0.5451144133241671,0.5475112364309855,0.31207982122435557,0.9440126775226485,0.25450704288660936,0.6710940735947688,Present
Poor,Bicycle,No,Evening,Easy,0.14248432414771958,0.15121779424376688,0.3663397023200902,0.5432807391035798,0.08174634562531906,0.2135372108834424,Absent
Fair,Walking,Yes,Evening,Easy,0.5384157591450814,0.42006986942888785,0.27704814389939514,0.21856739569292122,0.14018774830857814,0.1867105573178161,Present
Poor,Car,Yes,Afternoon,Medium,0.6676358129984877,0.3237582049397086,0.36521681049270394,0.25216960545860984,0.5930814183397355,0.2811896620067202,Absent
Fair,Bus,No,Evening,Easy,0.710036209417829,0.3933551024690544,0.19130925300330417,0.7032335429940604,0.09183780260114312,0.47558463551564534,Absent
Good,Walking,Yes,Morning,Easy,0.7702603672388165,0.33353489024979377,0.3127447951590405,0.35691197721086954,0.47156454961858973,0.3330284753804985,Present
Poor,Bicycle,Yes,Evening,Medium,0.19731967724693542,0.46932176016587046,0.3187253288332682,0.8999266200474252,0.20567339257957168,0.8206500606754603,Absent
Poor,Walking,Yes,Afternoon,Easy,0.5027713715584646,0.15071895006046465,0.33062609321648934,0.8888286791654889,0.8274459386888019,0.2980386041008572,Absent
Good,Car,Yes,Morning,Medium,0.6862563126360812,0.44600423238604664,0.3608331988235559,0.6155599157828714,0.15482827221853984,0.14752087809934722,Present
Good,Bicycle,No,Evening,Medium,0.6058256543482649,0.36721935401234773,0.27396161746518755,0.9442370804328176,0.42000951858098384,0.9241076074392264,Present
Good,Walking,No,Afternoon,Hard,0.2715091892247628,0.4690910957392193,0.32817099800615773,0.913006296404537,0.08943574624155638,0.2399502529164335,Present
Fair,Bicycle,Yes,Morning,Hard,0.3762975414256446,0.37271554536598694,0.3070987408492722,0.954935546418505,0.40029221245446067,0.4653489594654383,Present
Fair,Bus,Yes,Afternoon,Medium,0.613095418865438,0.44914127563555273,0.29121966976988045,0.9859116069572894,0.33061743946500466,0.13793356819057526,Present
Good,Bus,No,Afternoon,Easy,0.5408289906263876,0.2809083494026273,0.3361121502273533,0.8525659518093349,0.3914909218018596,0.09146300443138378,Absent
Good,Car,No,Evening,Medium,0.07936779258843878,0.38149023505787816,0.30748733061108646,0.9079089037944033,0.11576186931481149,0.037043253417135574,Present
Good,Bus,No,Morning,Easy,0.10207720435984184,0.34303010370742687,0.34681389446237815,0.9208713270381459,0.272239088995932,0.01939099349813823,Absent
Poor,Car,No,Morning,Hard,0.21975449923865997,0.2848002452420857,0.36209735647218505,0.40303342357971966,0.1848122101504348,0.14140037493737204,Absent
Poor,Car,Yes,Evening,Hard,0.7418583111434137,0.2654664512584759,0.2913728944078882,0.39687238695525145,0.7481068418171244,0.059929726293853146,Absent
Good,Bicycle,Yes,Morning,Easy,0.6414827692413035,0.25044584635017964,0.3270583572934239,0.2064980383519551,0.5708511112321446,0.7806123757728575,Present
Good,Bicycle,No,Evening,Hard,0.911076127883734,0.16985282823300132,0.30653267667866446,0.6967466627745346,0.2658601631692226,0.4423330165842124,Present
Poor,Car,No,Evening,Medium,0.5918415479697096,0.3578801183387087,0.33298459402898684,0.8670390757534191,0.6360280617803472,0.1485131757245484,Present
Fair,Bicycle,No,Afternoon,Easy,0.3345642470688098,0.4964155884171979,0.34572222954374265,0.9559723694388346,0.18742783161179594,0.4213022803149517,Present
Good,Car,No,Morning,Easy,0.2544546999109026,0.5089536583076641,0.33813983090499566,0.8250543242715352,0.048361561163803204,0.0884065844916968,Present
Poor,Bus,Yes,Afternoon,Medium,0.5001663860687661,0.5377180936504562,0.3783897234501713,0.6779107320142341,0.7932914490578385,0.028110499756272247,Present
Fair,Walking,No,Evening,Hard,0.7014756309582378,0.4867187412827739,0.41028099162825593,0.2395280428287114,0.17628270637850785,0.12444284792898648,Absent
Fair,Bicycle,No,Morning,Hard,0.8711449989818371,0.3546108583846872,0.29032701350582646,0.8076404447805248,0.33550302305923313,0.5577197581631852,Absent
Good,Walking,Yes,Afternoon,Medium,0.5798369433094488,0.3089513296468479,0.339770161064166,0.8123110074976149,0.17888818006090387,0.11080397152737918,Present
Good,Car,Yes,Afternoon,Medium,0.38231260862946864,0.503065980824156,0.2791207611393312,0.8584943989927181,0.8746174395850727,0.003762900848896338,Present
Poor,Bicycle,No,Afternoon,Hard,0.5957814119164146,0.489005773247546,0.28374576897606824,0.8780992660349322,0.22239315275435967,0.13369674741156926,Present
Poor,Walking,No,Afternoon,Medium,0.8671563157718304,0.3178185171578654,0.32947674354736356,0.9573925174425527,0.4208219355934875,0.2302172770304921,Present
Good,Bicycle,No,Morning,Medium,0.3509689406557332,0.48625434846151705,0.251429000083085,0.059850904845707806,0.8223899687833707,0.6439447988299496,Absent
Fair,Walking,No,Afternoon,Easy,0.6365690953122455,0.48202323983059847,0.21571113777525253,0.7568621979112996,0.28954668011636875,0.10257246556454101,Absent
Fair,Bicycle,No,Morning,Hard,0.871100547351077,0.43604416762927733,0.2801534186798937,0.4471549097475834,0.6098114026710811,0.2995461373168112,Absent
Fair,Bicycle,No,Afternoon,Hard,0.4815982027400269,0.23660770409407128,0.2617947003090821,0.6652092662539137,0.01754444574237311,0.3059198552121454,Absent
Poor,Walking,No,Morning,Medium,0.8268463334857131,0.5106231558859969,0.2801385856280612,0.7067921600506674,0.1588710807937417,0.7082332639098038,Absent
Fair,Walking,No,Morning,Easy,0.5122094850517559,0.5783922595201769,0.33832465635575626,0.5833255976794114,0.21489576070185606,0.029059427913374913,Present
Poor,Car,Yes,Evening,Medium,0.7537656684480384,0.39315535073335844,0.27749067313191655,0.765065841316292,0.6869907393026355,0.08155208287405412,Present
Poor,Car,No,Morning,Hard,0.5903248370701344,0.39548771096759483,0.39053372762710986,0.5520343708719854,0.4010967160113342,0.35211622016667876,Absent
Good,Walking,No,Morning,Easy,0.7290431006850271,0.3932722535086466,0.34568615914484535,0.6858098337041834,0.18666299861741648,0.32929282636313145,Present
Good,Walking,No,Evening,Medium,0.32451418376023733,0.45214493990595295,0.29139038060978106,0.9844683077254861,0.6690941209865402,0.14371915250537642,Absent
Good,Car,No,Evening,Medium,0.42455170213145543,0.40287755640809986,0.28138508776325827,0.7826502174121814,0.08012452223798505,0.3498991779563023,Present
Fair,Walking,Yes,Morning,Medium,0.33339045662197353,0.3701179910970796,0.4187745424620024,0.22432403965650052,0.22890819729623027,0.07889245274894284,Absent
Poor,Car,No,Evening,Medium,0.37539054833686997,0.48981173241223475,0.3702787351403087,0.3054981139193641,0.1141101291226512,0.28334744255558725,Absent
Poor,Bicycle,Yes,Morning,Easy,0.5779001388442645,0.41477559074001286,0.2879275242935496,0.7160436039729483,0.46628439170971403,0.25113681287611583,Absent
Fair,Car,Yes,Afternoon,Medium,0.4946086383047695,0.25661941760715856,0.39827632312631334,0.5274817270505003,0.9443568000532339,0.1142864555551538,Absent
Fair,Walking,No,Morning,Hard,0.657295761735163,0.2652746082418651,0.47121102131976017,0.5564841393695419,0.35409834896836084,0.3241859078107418,Absent
Fair,Walking,No,Evening,Medium,0.07191531527381329,0.4476240353387666,0.33348521347146404,0.8722111960344078,0.48405280425182606,0.12713474466141658,Absent
Poor,Bicycle,Yes,Afternoon,Hard,0.5166959882062171,0.31199880183092366,0.34981834782336757,0.8092485192995004,0.14762379414714463,0.5459840837460275,Absent
Fair,Walking,No,Afternoon,Medium,0.6801010551171683,0.37842128736717806,0.28767510985655464,0.21184326397302147,0.6746815441678982,0.3848799782334565,Absent
Fair,Bus,No,Evening,Hard,0.6344311257206667,0.5475879150503966,0.28441913489230486,0.5418428942282141,0.832667896649896,0.49018987316228224,Absent
Good,Car,Yes,Evening,Easy,0.3770991326009653,0.5399227950071159,0.3896793267738131,0.26645632124786583,0.20892217900718282,0.15490500771746837,Present
Good,Bus,Yes,Evening,Hard,0.14390843033751557,0.25662699751897716,0.32109883549680807,0.7122506027084543,0.07503125924517064,0.7123185011594696,Present
Poor,Bus,No,Evening,Hard,0.40769823882057254,0.41802948805034446,0.3370797893369942,0.5477826356551067,0.23355036645429422,0.04126483754818035,Present
Fair,Car,No,Afternoon,Medium,0.5513293233079474,0.44394526904579906,0.31755131723596625,0.4643738359895024,0.4090115272293625,0.05095884241337148,Absent
Good,Bus,No,Evening,Easy,0.366173044553541,0.34874112030214915,0.3829782786311699,0.1897936573969605,0.026124764897494056,0.0823036615575975,Present
Fair,Bus,Yes,Afternoon,Easy,0.8674454476948016,0.5006606541032628,0.2564436797313241,0.9382564254712977,0.29041305241046195,0.5395067624250584,Absent
Poor,Bicycle,No,Afternoon,Easy,0.6604392473989781,0.4912620322540441,0.3542679953776595,0.3331948948628441,0.23349134851836117,0.3690933234332644,Present
Good,Car,No,Morning,Easy,0.5976587442651641,0.5156006669451128,0.2600385870387685,0.7194628812386739,0.5268198452824129,0.36825102491275047,Present
Poor,Walking,No,Afternoon,Easy,0.9088514099059999,0.4385970092568876,0.34088591005435837,0.6415169555024127,0.19852720997250445,0.05861757515436833,Present
Fair,Car,Yes,Afternoon,Hard,0.35187586429288986,0.27898394970191154,0.3360922232066227,0.6984449371117888,0.16687981078783762,0.2806677160862158,Absent
Good,Walking,No,Afternoon,Medium,0.8790605228921126,0.3573195805064743,0.30472551222777444,0.8501211987438497,0.8211551049128917,0.5267913180760884,Present
Good,Walking,Yes,Afternoon,Easy,0.3009082675043042,0.2229518862223922,0.3261089281931764,0.8411039075706179,0.6486214661589187,0.10289741141295519,Present
Good,Bicycle,Yes,Afternoon,Hard,0.5351927295944332,0.3983776882404059,0.34710530198252093,0.772298191381045,0.5082213061838552,0.15380069017364767,Present
Good,Walking,Yes,Afternoon,Medium,0.6470363110333802,0.30216920501775024,0.37726558856179326,0.19812635290260203,0.5625076341127543,0.09100326096702148,Present
Fair,Bicycle,No,Evening,Easy,0.8134746991663306,0.6529927749251953,0.29746716893319025,0.9136979677047367,0.24273838795365935,0.04407367863744208,Present
Fair,Bicycle,No,Evening,Medium,0.12914184240325258,0.41390286869531256,0.3309023626234112,0.47359575651104,0.4114083937994808,0.11036293448675441,Present
Poor,Walking,Yes,Morning,Hard,0.8045931163216226,0.17802220525481494,0.2971482381491338,0.3788510346408447,0.07911276056794896,0.41263391103882113,Present
Good,Car,No,Evening,Hard,0.6559481295173469,0.39781432525578764,0.34815021424030385,0.8840321823457669,0.23899963677613917,0.09583324285841853,Present
Good,Walking,Yes,Morning,Medium,0.28601352450174483,0.37419544843888386,0.21790420327455434,0.75604974140993,0.6279900730927694,0.23344717567883114,Absent
Good,Bus,Yes,Evening,Medium,0.45077077679947897,0.4498883194768213,0.29099280593061144,0.8733318373358075,0.14251825825174846,0.27720078108018187,Present
Good,Bicycle,Yes,Afternoon,Medium,0.1656162496774752,0.5040954173797789,0.2810349884858683,0.20853996590130014,0.355099898637587,0.10141926907913752,Present
Poor,Bicycle,Yes,Morning,Medium,0.5408422039729281,0.2823355056099947,0.2887674829854656,0.3791417998896558,0.35352397539265196,0.001932962862819822,Absent
Poor,Car,No,Evening,Easy,0.7805984126973565,0.27464939876282385,0.27851518801834696,0.4448901695704111,0.5849620953903611,0.266147950461267,Present
Good,Bus,Yes,Evening,Easy,0.364888682189204,0.40874737536807393,0.3268127357248017,0.9002114976709891,0.29409611761188864,0.2779243709420751,Absent
Good,Walking,No,Evening,Medium,0.7621565665532231,0.4452756352076695,0.3889971065019232,0.7881320397766702,0.320332251636306,0.2799009190093366,Present
Fair,Walking,No,Afternoon,Easy,0.3048060086734422,0.39016901525456243,0.33487170551486517,0.8442854781556294,0.24128111929834212,0.025759509157304333,Absent
Good,Bicycle,Yes,Afternoon,Medium,0.18297846948395471,0.2973919155804376,0.2770394145813549,0.7623253476041336,0.15269477757725278,0.38747649623029,Present
Fair,Bus,Yes,Evening,Easy,0.5206060000276683,0.5112100619221339,0.32922641796366303,0.5484686701095268,0.2427292775356526,0.14404533572156028,Absent
Good,Car,No,Morning,Easy,0.8321817539114692,0.415809487586681,0.2650948048156421,0.895551581193433,0.5393409160744914,0.2703096077299162,Present
